Demand in Ws
375487
554073
709762
661682
603298
556362
516295
492255
485386
483096
496834
518584
548349
583837
598719
603298
575823
501413
342289
249562
206999
219738
229292
263261
348184
513783
658152
613567
559429
515906
478752
456460
450091
447968
460706
480875
508475
541383
555183
559429
533952
464952
317399
260076
832722
845484
912485
934818
989057
1202821
1920685
1713302
1620777
1544205
1505919
1422966
1400632
1391061
1432537
1458061
1537824
1560157
1569729
1544205
1483585
1317679
1011390
902913
847553
844526
865715
886904
938362
1141170
1822239
1625486
1537704
1465056
1428732
1350031
1328842
1319761
1359112
1383328
1459002
1480191
1489272
1528623
1407544
1250141
959551
741609
562267
576935
591603
638051
765172
1053639
1344551
1246766
1217430
1180761
1136757
1095198
1073197
1070752
1090309
1122089
1178316
1224764
1236987
1183205
1136757
1009636
774951
662497
636973
646735
666259
702866
815130
1051859
1342280
1244659
1215373
1178766
1134837
1093348
1071383
1068943
1088467
1120193
1176325
1222695
1234897
1232457
1181206
1046978
749236
597925
450307
462054
473801
511000
612809
882993
1127725
1053327
1000465
955434
910403
877120
859499
826215
849710
886909
937813
998507
1023959
1031790
947602
839920
601062
479675
415871
426720
437569
471923
565946
815469
1041485
972776
923957
882370
840782
810044
766649
763033
784730
819085
866096
905875
914916
913108
875137
775690
555097
442993
498640
511648
524656
565848
678584
977768
1248767
1166383
1107847
1057984
1008120
971264
951752
949584
966928
995112
1044976
1086167
1097007
1094839
1049312
930072
665576
531160
443195
454756
466318
502930
603130
869047
1109914
1036690
984663
940344
896024
863266
845924
813166
836289
872901
923001
982736
1007786
1015494
969248
826655
591569
472099
319022
327345
335667
362021
434148
625561
798943
746235
708785
676882
625561
596433
575627
557596
553435
575627
613078
707398
725429
730977
697688
607530
414729
302378
244776
259839
271136
311305
411726
607546
778262
725541
641439
610057
566123
539762
532231
529720
500849
520933
554826
640183
656502
661523
631396
549804
375323
273647
251355
304204
311938
336429
422792
623876
742464
693482
679303
626454
581339
554270
546536
543958
559426
583917
617431
657390
674147
712817
689615
609697
385411
281002
150566
159831
166781
191489
253260
373712
478722
446293
406914
375257
348232
335878
320435
310397
308081
320435
341283
369852
399193
426989
413091
365219
240905
168325
246414
261578
272951
313389
414482
611613
783472
730398
665951
614141
569912
543375
535794
533266
548430
572440
605295
644469
660896
665951
635623
553485
377836
275479
406468
491930
504437
544041
652433
940087
1200643
1121434
1065154
1017211
969269
933833
915073
912989
929665
956762
1004705
1044309
1054732
1052647
1008874
894229
639926
510690
578827
587698
605440
638706
740721
955841
1219751
1131041
1104429
1082251
1031244
993542
973583
935881
962494
1004631
1062292
1131041
1122171
1119953
1073381
951405
680843
543343
452732
464542
476353
513752
657446
848380
1082620
1003884
980263
960579
915306
846412
834602
830665
854286
891685
942864
1003884
1029473
1037347
952706
844444
604299
482258
413431
424217
435002
469155
562626
810685
1035376
967070
918537
877194
835851
805293
762152
758557
780127
814280
861016
916739
940107
947297
870004
771140
551841
440394
437809
449230
460651
496818
595800
858486
1096425
1024091
972697
928916
885135
852775
835643
833740
848968
862293
911784
970793
995539
961275
921302
816608
584379
466361
402979
413492
424004
457294
548402
790190
1009201
942621
895315
855017
790190
753396
769165
767413
760405
793694
839248
893563
886555
884803
848009
751644
523873
381954
285426
302991
316165
363004
480102
708443
907510
846033
771383
711371
660140
629402
620620
617692
635257
663068
701124
733326
740645
739181
708443
627938
449364
358613
502688
515802
528916
570442
684093
985706
1258906
1175854
1116842
1066574
1016305
979149
959479
957293
974778
1003191
1053460
1094986
1105914
1103729
1057831
937623
670980
535472
410295
420999
431702
465596
558358
804535
1027522
959734
911569
870539
829510
799184
756370
752802
774209
808103
854484
909785
932976
940111
897298
781345
533384
437054
497626
510607
523589
564697
677204
975779
1246228
1164011
1105594
1055832
1006069
969288
949816
947652
964961
993088
1042850
1083959
1094777
1092613
1047178
928180
664222
530080
507731
520976
534222
576165
690956
995595
1271536
1187650
1128046
1077273
1026500
988972
969104
966897
984557
1013255
1064028
1105971
1117009
1114801
1068443
947029
677711
540844
504708
517874
531041
631982
732924
945779
1206910
1119135
1092802
1059887
1024777
983083
963334
961139
952362
994055
1057692
1099386
1110357
1108163
1062081
941390
673675
537624
345995
355021
364047
392629
470854
678451
866491
809327
768710
734111
699511
646860
637834
634825
652877
681459
720572
767206
786762
792780
756676
658895
449793
327943
284709
302230
353332
381073
478896
658482
840988
785506
746085
712504
658482
627821
619061
616140
633661
661402
699363
744625
763605
769446
734404
639501
436554
318291
271606
288321
337070
363535
435963
628177
802283
749355
711748
679712
628177
598927
590570
587784
604498
630962
667177
710355
728462
734033
700605
610070
416463
303642
213499
226637
236491
271526
359115
529914
678816
632831
576993
532104
493784
470792
464222
462033
475171
495973
524440
524440
566045
605460
585752
517871
327364
238680
161418
171351
178801
205290
271513
400647
513226
478459
436242
402303
373330
355947
343530
332769
330286
343530
365880
396508
427964
457764
442864
391542
258269
146518
134194
145455
155777
186745
280587
508623
581819
542406
494547
456071
423227
403520
397889
396013
407274
425104
449502
478593
490793
494547
472025
411027
280587
204575
266811
283230
295544
339329
448789
662238
848321
790854
721073
664974
617085
588352
580142
577406
593825
619822
655397
697813
715600
721073
688235
599298
420056
335224
528180
541958
555737
599369
718784
1035692
1322746
1235481
1173478
1120660
1067842
1028802
1008134
1005838
1024209
1054063
1106881
1150513
1161996
1159699
1111474
985170
705005
562626
517091
525016
540865
570583
661718
853894
1089656
1010408
1012389
966822
921254
851913
840025
836063
859837
897480
948991
1010408
1036163
1044088
958897
849931
608226
485392
314202
322399
295077
356551
448080
661191
846980
789604
719933
666655
616110
587422
579225
576493
592886
618842
654360
696709
714469
719933
687147
598350
408463
297809
200601
212946
222204
255124
337421
497902
637809
594602
542137
499960
463954
442351
436179
434121
446466
466012
492759
492759
531850
568884
550367
486586
320962
224262
178876
189883
198139
227493
300878
443978
568732
530205
483423
482505
413707
394443
388940
368759
366007
380684
405451
467828
479753
483423
461407
401782
274276
199974
170806
181318
189201
217231
287305
423950
543077
506288
461615
425702
416943
381030
371395
369643
349496
363511
387161
419571
452856
484390
468623
414315
273290
155040
100049
108445
116141
139230
209194
379209
433781
404396
403696
368014
333032
304346
290353
281258
279159
290353
309244
335131
361717
386905
374311
330933
218290
123837
130662
141627
151677
181830
273202
495236
566506
528130
481530
480616
412088
392899
387417
385590
396554
413915
437672
465997
477875
481530
459601
400209
273202
199191
308737
373651
341986
392650
519312
766301
911962
851798
834382
769468
714053
680805
671305
668139
687138
717220
758385
807466
828049
834382
796383
679221
486063
387900
376926
386759
396591
427729
512947
739102
943953
881679
837431
799738
762046
704687
694855
691577
711243
742380
784989
835792
857097
863652
824320
717798
503114
401508
299074
306876
314678
339384
407001
586445
748986
699573
664465
631957
586445
559138
551337
548736
564340
539634
574742
663164
680068
685270
654062
569541
388796
283470
220095
233639
243797
279916
370211
546287
699789
652384
594821
548544
509040
485338
478565
476308
489852
511297
540643
575633
590306
594821
567732
494367
337479
246055
281417
298735
311724
357905
451711
650868
831264
776423
760548
701379
650868
620561
611902
609016
626334
653754
691277
736015
754776
760548
725913
632107
431507
314610
235574
250071
260943
299602
396248
584707
749004
698265
636654
587123
544840
519471
512222
509806
524303
547256
578666
616117
631821
636654
607660
529135
361213
263360
430041
520460
533692
575593
690271
994608
1270275
1186472
1126928
1076205
1025482
987992
968144
965938
983581
1012250
1062973
1104875
1115901
1113696
1067384
946090
677039
597647
588293
597309
615341
649150
752834
971472
1239697
1149537
1151791
1099949
1048108
1009790
989504
987250
1005282
1034584
1079663
1129251
1140521
1138267
1090933
966964
691976
552229
493053
505916
518778
559508
670981
966813
1234777
1153316
1095436
1046130
996825
960382
941089
938945
956095
983963
1033268
1073999
1084717
1129735
1078286
938945
640969
467329
290891
308792
322217
369953
489293
722006
924883
862230
786151
724989
672778
641451
632501
629517
647418
684712
719022
747365
754824
753332
722006
639960
457966
365478
253487
260100
266713
273325
361495
533426
683314
637025
580817
535630
497056
473911
467298
465094
478320
457379
487137
527915
569795
609472
589634
482728
329534
240262
252734
268287
279952
321426
425112
627299
803565
749130
683030
629891
584529
557311
549535
546943
562495
587121
620819
660997
677846
683030
651924
556015
397894
317538
507731
520976
534222
576165
690956
995595
1271536
1187650
1128046
1077273
1026500
988972
969104
966897
984557
1013255
1064028
1105971
1117009
1114801
1068443
947029
677711
540844
527191
540944
554697
598248
717439
1033753
1320271
1233169
1171282
1118563
1065843
1026877
1006248
1003956
1022293
1052091
1104810
1148360
1159821
1157529
1109394
983326
703686
561573
385765
395829
405892
437760
524976
756435
966090
902355
857070
818493
756435
721213
711150
707795
727922
759790
803398
855392
877197
883906
843652
734631
501495
410924
264073
270962
277850
299665
359369
517812
661330
617701
605071
557997
517812
493701
476479
461553
458109
476479
507479
549960
593590
634923
614256
502886
343295
250295
131673
139776
145853
167461
221480
326819
388941
390292
355854
328169
321417
293732
298458
267397
254567
241738
269423
288330
309262
373411
361256
319391
210676
119518
86676
93950
100617
120620
181233
293367
375800
409743
349737
318824
288517
263666
251544
243664
241846
251544
267909
290336
313369
335189
324279
286699
189112
107285
89707
97235
104136
124838
205762
303625
388941
362593
361966
329973
298606
272886
277277
252184
250302
260340
277277
300488
324327
346910
335618
296724
195725
111036
59162
64127
68678
82331
123703
224237
284227
279676
238718
217618
196932
199414
182865
163834
155973
148112
165075
176659
189485
213067
215135
195690
129081
73229
40795
44219
47357
56771
85299
154622
195988
192850
173166
171169
145208
137505
126094
112971
107551
102131
113827
121815
130659
146920
148346
134938
89008
50495
56300
61024
65355
78347
117717
190553
244096
266144
227167
207088
187403
189765
174017
155907
148426
140946
157088
168111
180316
202757
210631
186222
122836
69686
87722
126982
132503
152133
201209
296905
380333
354569
323283
322670
291998
266847
271141
242923
231267
219612
244763
261939
317149
339233
328191
290157
191393
133730
202848
215331
224693
257981
325596
469150
599181
601261
548209
505559
495156
452506
431701
418178
415057
431701
459788
498277
537806
548209
523243
455627
311033
226773
184534
195890
204407
234689
310396
458023
586724
546978
498715
459916
450452
411653
392726
380424
377585
392726
418277
453291
489252
498715
476003
414492
282952
206300
249155
264487
275987
316874
419091
618415
792184
738520
673357
620970
576250
549418
541752
539196
554529
578806
612026
651635
668246
673357
642691
559640
382037
278542
260646
276686
288716
331488
438420
646937
828721
772581
704413
649610
602827
574758
566738
564065
580104
605501
640253
681690
699066
704413
672333
585451
399657
327478
227181
274947
281938
288928
364655
563875
722319
673388
613971
566205
525429
500963
493973
468343
505624
527759
514944
558050
609311
613971
586011
510284
348344
253977
261344
277427
289489
332376
439594
604442
771970
774651
706299
651350
604442
576297
568256
565575
581658
607122
641968
683515
700938
706299
674134
587019
400728
292169
252872
268434
280105
321601
425344
627642
804004
749539
683403
630235
584848
557616
549835
547241
562803
587441
621158
661358
678216
683403
652280
567990
387737
282698
361227
325104
380074
409914
491583
708319
904638
844957
802552
763289
708319
675338
665914
662773
681620
711460
752295
800982
821399
827681
789988
673767
482160
384785
479081
491579
504077
543653
651967
939416
1199786
1120633
1064394
1012319
939416
895674
914420
912337
929001
956079
1003988
1043564
1053979
1051896
1008154
893591
639469
510326
446145
457784
469423
506278
647881
836038
1117303
1043592
991219
946604
901990
834098
822459
818580
841857
878712
929146
971821
981520
979580
938845
832158
595507
475242
324870
333345
341820
368657
442106
683640
813588
816413
744376
686465
637028
607366
598891
596066
613016
639853
676577
720364
738726
744376
710477
618666
422331
346057
371566
381259
390952
421647
505653
728593
930531
869141
825523
788366
728593
694667
684974
681743
701129
731824
773827
823907
844909
851371
781904
707591
483036
352180
277856
285105
292353
315307
378126
544840
749004
698265
636654
587123
544840
519471
501350
485645
482021
501350
533968
616117
631821
636654
607660
529135
361213
263360
208520
221352
230976
265194
350741
517556
662985
618074
563538
519695
509002
465159
443773
429871
426663
443773
472644
512210
559260
563538
537874
468367
319730
233114
200104
212418
221653
254491
336585
496668
636227
593128
540793
498720
462804
441254
435097
412521
409443
425862
453568
491537
530531
540793
516165
449464
306826
223706
202973
215463
224831
258140
341411
503789
645349
601632
548547
505871
469440
452785
441336
439254
451745
471521
498584
498584
538138
548547
523566
455908
311225
226913
150461
159720
166664
191355
253083
373452
478388
445981
406630
374995
367279
335643
320212
310181
307866
320212
341045
369594
398914
426692
412803
364964
240737
136572
48311
52365
56082
67230
101014
183110
232097
228380
194934
202705
171961
162839
149326
133785
127366
120947
134799
144258
154731
173988
175677
159799
105406
59798
38443
41670
44627
53498
80382
145709
184690
181733
163183
161301
136837
129579
140601
112373
108072
96512
113180
134418
123127
148666
143827
127159
83877
47584
91454
99129
106164
127269
191223
346631
396515
369654
369015
336398
288433
278200
265409
257095
255177
265409
282677
306340
330642
353666
342154
302503
199537
113199
68719
74486
79772
95630
143685
260460
330140
324854
277279
252771
228743
209041
212404
193182
191741
199430
212404
230185
248446
265746
257096
227302
149933
85058
115972
125704
134625
161388
242488
392522
502817
468755
427395
394144
365759
348728
336563
326020
323587
336563
358460
388467
419285
448481
407931
355216
242488
176797
167641
177957
142710
213205
281980
416093
533012
496905
453060
452200
387723
369670
364511
362792
373108
389443
379986
411795
449621
453060
432427
376547
257049
152166
65679
71191
76243
91400
137329
248938
315535
310483
265013
241589
218624
199793
190607
181881
173154
164427
183258
196119
210357
236537
245723
217246
143300
81295
111032
160725
167713
192560
254676
375802
481399
448788
409189
377355
350179
333874
322227
312133
309804
277969
309804
331544
401425
429377
415401
367261
242252
137432
76772
81497
85040
97638
129135
190553
244096
227561
227167
207088
200395
189765
174017
155907
148426
141340
165749
168111
180316
202757
204726
174017
120867
58268
48915
53020
56783
68071
102277
185399
234999
231236
197371
205239
174111
164875
151193
135458
128958
122459
136484
146062
156666
176163
177874
161797
106724
60545
77025
111498
116346
133583
176674
260702
333956
311334
283863
283324
256392
234308
238079
213301
203067
192833
214917
229999
246697
277399
288172
254776
168056
95339
50853
55120
59032
88192
116641
172117
244307
240395
215858
213368
181008
171406
157181
140823
134067
127310
141890
151847
162871
183141
184919
168205
110952
62944
74907
108432
113147
129909
171815
253532
324772
302772
302248
275533
249341
252484
231531
207435
197483
187530
209007
223674
239913
289676
280247
247770
163434
92717
73635
79815
85479
102472
153965
279094
353759
348095
297116
270855
262101
248198
227600
203913
194130
184346
227600
246653
266220
284758
275489
225541
153965
112255
145682
154647
161371
185277
245044
361590
463193
431816
393714
392967
355613
324983
310041
300329
298087
310041
330212
357854
386244
413139
399691
353372
233091
132234
46386
50278
53846
80445
96989
175812
222847
219278
187165
170622
154403
156349
143374
128453
130399
116451
136562
162188
157323
167054
168676
143374
99584
57415
238805
253501
296364
319632
383313
552314
705394
658858
645387
595176
552314
526596
508227
516799
531495
508227
586604
624568
640488
645387
615995
536393
366168
266972
221661
235301
245532
281907
372845
550173
704768
657025
599052
552447
512662
494474
481970
479697
493337
471740
544490
579728
594506
599052
571771
497884
339880
247805
135255
143578
149821
172017
227506
335710
430041
400909
365535
364841
330161
301723
287850
278833
261493
248314
306578
332242
358599
383569
371084
328080
216408
122770
71704
77721
83236
99783
149926
271772
344478
338962
289321
263749
238678
241686
221629
201572
200068
208091
221629
240182
259236
277287
268262
237173
156444
88752
64022
69394
74319
89093
133863
242655
307572
302648
258325
235492
213107
215793
197885
177291
168784
160278
178634
191169
205048
230567
239521
211764
139684
79244
51698
74836
78090
89658
118580
174979
248368
244392
219446
216916
184017
174255
159794
143164
136295
129426
144249
154372
165579
186186
187993
159794
110988
63990
55888
60577
43381
62922
113729
211826
268495
294289
237229
234493
198929
188376
172744
154766
147340
162191
172744
187204
202055
216125
209090
184859
121937
69176
59306
85849
89581
102853
136031
200729
257132
280357
239298
218147
197411
199899
183310
164233
156353
148473
165477
177089
189946
213585
215659
183310
127322
61380
20088
21774
23319
27954
42002
76137
96506
105777
85268
82178
74030
76559
73468
58718
56471
50430
59140
70237
68130
71642
74030
62090
43126
20790
9557
10247
10937
15863
28672
65818
81583
74193
59808
57640
51925
53699
51531
41185
39609
35372
41481
49265
47787
50250
51925
44536
25716
10641
17116
18352
19587
28410
51349
117873
146107
132872
108168
103228
89817
85052
77994
69877
66524
63172
70406
75347
80817
90876
91758
77994
54172
26116
26442
28661
30695
36797
55288
100221
127033
139238
112241
110946
94119
89127
96708
77293
74334
66383
77847
92455
89682
94304
97448
81730
56768
27367
32125
34443
36761
53320
96374
221230
274219
249380
201028
198710
168572
159630
146383
131148
124856
118563
146383
158636
171221
183144
177183
156649
103329
58619
77085
83554
89483
107272
161178
292168
370331
364402
311035
283543
256590
234489
223708
216700
215083
192982
238263
258208
278692
298098
288395
254973
168185
117514
169898
180354
188195
216076
285778
421696
540190
503596
459161
423439
392944
374648
361579
350252
347638
361579
385103
417340
450448
481814
466131
381618
260511
189938
133601
141822
147989
169913
224723
331604
424782
396006
395321
360379
326123
298032
284330
275423
273368
284330
302828
328178
354213
378878
366546
324067
213761
121268
15048
10944
11680
16942
30622
70293
87130
79238
64506
61559
55456
57350
55035
43986
42302
37777
44302
52615
51036
53667
55456
47564
27465
11365
4710
5459
4603
17234
31150
71505
88632
85956
65617
62620
56412
58338
47313
44744
43031
38428
45065
53521
51916
54592
56412
48383
27938
15842
26695
28621
30548
44308
80085
183838
227870
207230
167050
165124
140080
132649
121641
110633
103753
98524
109807
117513
126044
141731
143107
130172
85864
48711
49526
53682
57492
68921
100784
187715
286767
260792
210227
207802
164856
150657
143730
139227
130569
123989
138188
147886
158622
178364
185290
163817
108057
61302
84997
92130
98668
118283
177721
322157
408343
401805
342961
312647
282928
258558
246670
238943
237160
246670
262719
284711
307298
328695
317996
281145
185448
105206
104291
113043
121065
145132
218063
395285
501035
493012
420811
383616
328918
317249
302663
307768
290994
302663
322354
349339
377052
403308
390180
319437
218063
158989
91652
97292
101523
116563
154164
227486
291407
317728
271197
247226
223726
226546
207745
186125
177194
168264
187535
200695
215265
242056
244406
207745
144294
69562
55117
59742
63981
76701
115244
208903
264791
260551
222394
202737
183465
167662
170360
152631
145307
137984
153787
164579
176527
198497
200424
182309
120254
68221
28456
30844
33033
39599
59498
107853
164765
149840
120788
116410
101286
95914
87954
78800
79994
71438
83775
99496
96511
101485
103475
87954
61090
29451
16251
17424
18596
33339
50093
90804
138719
126154
101694
100521
88291
91307
87621
70030
67349
60145
70532
83768
81254
85443
87118
74050
51433
24795
22270
23877
38112
45688
68647
124437
157727
172880
139360
137753
116860
110662
101478
90917
86555
82422
96657
114794
105151
118238
119386
108595
71632
40637
38476
41704
44664
53543
80449
145831
184845
181885
163320
161436
136952
129687
118925
106548
101436
96324
107355
114889
123230
138566
139911
118925
83947
47624
34659
37567
40233
48231
72468
131364
166507
163841
147118
145421
123366
116822
107127
95978
97432
87010
102037
103491
117549
124820
126032
107127
74407
35871
11570
12405
13240
19204
34710
79677
98762
95780
73117
69777
60712
57492
62382
49858
47950
42821
50216
59639
57850
60832
62024
52721
36618
17653
23256
24934
26613
38600
69768
160156
198516
180535
145531
143852
122035
115561
105971
94943
90387
85832
95662
102375
109807
123473
124672
113404
74803
42436
48271
52322
56035
67175
100931
182958
231904
228191
194773
177557
171819
162704
149202
133674
127261
120847
134687
144139
154603
173844
175532
159666
105319
49959
23926
25652
27379
39712
73750
133687
169452
166739
142320
129741
125548
118888
109022
97676
92989
88303
98415
105322
112968
127028
128261
109022
75723
36505
28829
30909
49336
59143
88863
161084
246084
223793
180402
178321
151276
129283
131363
117692
112045
106398
118584
126905
136119
153059
159003
140577
92727
52605
61403
66555
71279
85449
128388
232729
294991
290268
247758
225859
218560
186785
178197
170039
161880
178197
171327
205678
196661
237453
229724
203102
133970
76002
110801
120099
128622
154191
231674
419957
532308
447851
408335
376567
349448
333177
321554
311481
309157
321554
342475
395163
400587
428481
414534
339375
231674
168913
110410
117205
122300
140419
185716
274044
351048
327267
326701
297824
269514
246300
234975
224218
213460
202702
225916
241770
259322
313112
302920
250263
176656
100218
70088
75970
81361
97535
146548
265649
336717
331326
282803
257807
233300
213205
203402
194090
184778
203402
216636
234771
253395
271040
262218
231830
152919
86752
54981
59595
63825
76513
114961
208391
264142
259913
221848
202240
195703
185322
169943
152256
144951
137646
153410
164176
176095
198010
205700
181862
119960
68054
65105
70569
75577
90601
136129
246763
312779
307771
262698
239479
216714
198048
201235
180292
171641
188942
201235
218080
235381
251771
243576
215349
142048
80585
70420
76329
81746
97997
147242
266906
338311
332894
284142
259027
234405
214214
217662
195009
185652
176296
196486
235882
254595
272323
263459
232927
153643
87163
74559
80815
86551
103756
155895
282593
358194
352459
300841
274251
248181
226804
216376
209598
208034
216376
230454
249745
269558
288328
278943
246617
162673
92286
29334
31796
34052
40822
61335
111183
140927
138671
124516
123080
104413
98875
90669
81233
82464
73643
86361
102567
99490
104618
106670
90669
62976
30360
8400
9006
9612
13942
25199
57844
71699
69534
53082
50657
45635
47193
45288
36196
34811
31087
36456
43297
41998
44163
45635
39140
22601
9352
2941
3409
2874
5348
12767
40240
63502
53676
40975
39104
35227
36430
34959
27941
26871
23997
28141
33422
32419
34090
35227
30213
17446
9893
17391
18851
20188
24202
36363
81240
100698
91577
74551
71145
64092
66281
63605
50836
48890
43660
51200
60808
58984
62024
64092
54971
31742
17999
15795
16935
18075
26216
48688
88256
111868
122615
98841
97701
85814
88745
85163
68065
65460
58458
68553
81417
74578
83860
84674
71973
49990
28822
24110
26133
27988
33552
50412
112626
139603
126958
103353
98632
88854
91888
88179
70476
67778
60528
70982
84301
81772
86830
87673
74522
52604
29843
24792
26873
28780
34501
51839
93968
143553
130550
106278
101423
91368
94489
90674
72470
69696
62241
72990
86687
84086
89287
90154
76631
53226
25659
13246
14202
22668
27174
40830
91218
113067
102825
82888
79884
71964
74422
71418
57080
54895
49023
57489
68277
66229
69643
71964
61723
41922
20210
26318
28217
30117
43683
78954
181242
186397
204304
164692
162792
138102
130776
119924
107443
102288
97133
108257
115854
124265
139730
145156
128335
84652
48024
75374
81699
87497
104891
157600
285683
362111
356313
304131
277250
250895
229284
218742
208728
198713
218742
232974
252476
272506
291481
281993
249314
164452
93295
58399
63300
67792
101280
133951
221346
280563
276070
235640
214812
194393
177649
180508
161722
153962
146203
162947
174382
187042
210320
212362
180508
127417
72285
44495
48229
51652
61920
93035
168646
213763
210341
188871
186693
158378
149977
137530
123217
117305
111393
124151
132863
142509
160245
161801
137530
95525
46051
46210
73840
79081
94801
142440
258203
327279
322039
274876
250581
226761
207229
197701
191508
190079
197701
210564
228190
246293
263443
254868
225332
148633
84321
29022
31457
33690
40387
60683
135572
168044
152823
123192
121771
103302
97823
89705
80369
76513
72657
85443
86660
92952
104520
105535
89705
62306
30037
11546
12379
13212
19164
34638
79513
98558
89631
72252
69633
62729
64872
62253
49755
47851
42732
50112
59516
57730
60706
62729
53802
31067
17617
9375
10052
10728
15561
28125
64562
80027
72778
59247
56541
50935
52674
50548
40400
38853
34698
40690
48325
46875
49292
50935
43686
25226
10438
3144
3645
7933
11506
20796
43022
67892
57386
43808
41807
37662
38948
37376
29872
28729
25656
30087
35732
34660
36447
37662
32302
18652
7718
2997
3474
2929
5449
13010
41005
64709
54696
41754
39847
35896
37123
35624
28472
27382
24453
28676
34057
33036
34739
35896
30788
17778
7356
4978
5770
4865
9051
21609
75576
107481
85193
69354
