1	0
2	0
3	0
4	0
5	0
6	0
7	3546.8769
8	407.687
9	326.1496
10	0
11	326.1496
12	1019.2175
13	0
14	285.3809
15	0
16	0
17	0
18	0
19	652.2992
20	366.9183
21	652.2992
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	4851.4753
32	0
33	0
34	0
35	0
36	611.5305
37	0
38	0
39	0
40	0
41	285.3809
42	366.9183
43	326.1496
44	652.2992
45	326.1496
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	5626.0806
56	326.1496
57	0
58	0
59	285.3809
60	1345.3671
61	0
62	285.3809
63	0
64	0
65	0
66	774.6053
67	326.1496
68	244.6122
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	3139.1899
80	0
81	0
82	0
83	326.1496
84	896.9114
85	0
86	0
87	366.9183
88	0
89	0
90	407.687
91	326.1496
92	326.1496
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	4280.7135
104	0
105	0
106	0
107	0
108	3261.496
109	0
110	326.1496
111	0
112	0
113	652.2992
114	0
115	693.0679
116	244.6122
117	0
118	0
119	0
120	0
121	0
122	0
123	693.0679
124	0
125	0
126	0
127	1263.8297
128	2283.0472
129	0
130	0
131	285.3809
132	326.1496
133	0
134	326.1496
135	1875.3602
136	1059.9862
137	733.8366
138	326.1496
139	0
140	896.9114
141	1386.1358
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	3057.6525
152	366.9183
153	0
154	0
155	0
156	0
157	0
158	0
159	1182.2923
160	1386.1358
161	0
162	0
163	0
164	570.7618
165	285.3809
166	652.2992
167	0
168	285.3809
169	0
170	0
171	0
172	0
173	0
174	0
175	4851.4753
176	326.1496
177	285.3809
178	285.3809
179	0
180	1386.1358
181	0
182	0
183	0
184	0
185	326.1496
186	1182.2923
187	285.3809
188	244.6122
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	4321.4822
200	0
201	0
202	0
203	0
204	1141.5236
205	0
206	0
207	0
208	407.687
209	0
210	366.9183
211	244.6122
212	285.3809
213	815.374
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
