1	68.5775
2	68.56
3	68.42
4	68.525
5	68.6125
6	68.525
7	68.6475
8	68.525
9	68.56
10	68.595
11	68.56
12	68.42
13	68.7525
14	68.7175
15	68.56
16	68.7175
17	68.56
18	68.6825
19	68.56
20	68.35
21	68.84
22	68.385
23	68.6125
24	68.56
25	68.5075
26	68.595
27	68.42
28	68.56
29	68.56
30	68.8225
31	155.8325
32	379.535
33	341.805
34	329.625
35	325.67
36	323.29
37	321.8725
38	322.3975
39	320.49
40	318.8975
41	150.4775
42	253.3512
43	239.0536
44	236.5394
45	231.9728
46	229.5469
47	228.345
48	226.2317
49	224.3497
50	223.0253
51	221.7017
52	220.1985
53	218.0381
54	216.0861
55	214.6012
56	212.7542
57	211.4648
58	209.9775
59	209.1439
60	207.1004
61	68.5075
62	68.6475
63	68.84
64	68.5075
65	68.385
66	68.735
67	68.6475
68	68.525
69	68.6475
70	68.525
71	68.9275
72	68.7525
73	68.5075
74	68.455
75	68.525
76	68.525
77	68.6475
78	68.56
79	68.7875
80	68.455
81	68.945
82	68.98
83	69.0675
84	68.56
85	68.4375
86	68.6825
87	68.525
88	68.7525
89	68.6475
90	68.56
91	68.6475
92	68.595
93	68.56
94	68.49
95	68.525
96	68.6125
97	68.455
98	68.49
99	68.7175
100	68.455
101	68.3325
102	68.4375
103	294.17
104	371.1525
105	338.62
106	329.8
107	325.1275
108	323.325
109	322.4675
110	322.73
111	321.5925
112	319.09
113	94.46
114	68.49
115	68.525
116	68.525
117	68.42
118	68.525
119	68.455
120	68.595
121	68.49
122	68.3325
123	68.56
124	68.6475
125	68.385
126	68.455
127	242.9948
128	239.0886
129	235.0758
130	230.8546
131	229.2335
132	227.264
133	225.8491
134	225.5707
135	223.4962
136	221.6667
137	219.4675
138	217.8806
139	215.2797
140	214.4962
141	212.5267
142	210.6097
143	209.6649
144	208.7239
145	207.242
146	68.525
147	68.35
148	68.455
149	68.5775
150	68.56
151	68.3325
152	68.6825
153	68.6125
154	68.84
155	68.385
156	68.56
157	68.455
158	68.4375
159	68.4025
160	68.42
161	68.525
162	68.56
163	68.56
164	68.7175
165	68.595
166	68.525
167	68.3675
168	68.4375
169	68.49
170	68.6825
171	68.42
172	68.49
173	241.005
174	376.8225
175	341.6475
176	331.2
177	326.16
178	323.8675
179	323.6225
180	321.9425
181	321.7325
182	319.685
183	94.705
184	68.385
185	68.3325
186	68.49
187	68.6475
188	68.4375
189	68.595
190	68.49
191	68.6125
192	68.49
193	68.56
194	68.7175
195	68.595
196	68.735
197	68.805
198	68.49
199	68.525
200	68.6125
201	68.4725
202	68.455
203	68.63
204	68.175
205	68.6475
206	68.385
207	68.49
208	68.49
209	68.1225
210	68.6825
211	68.2975
212	68.4725
213	238.8261
214	237.1503
215	233.2463
216	229.5819
217	227.3515
218	224.4197
219	223.3053
220	221.9626
221	221.332
222	219.31
223	218.264
224	216.8871
225	214.8438
226	213.9553
227	212.2308
228	211.1148
229	209.6824
230	209.0715
231	208.1655
232	68.4725
233	68.7175
234	68.595
235	68.49
236	68.6825
237	68.49
238	86.6725
239	68.525
240	68.4025
241	68.385
242	185.3725
243	380.06
244	343.415
245	331.7075
246	326.5975
247	324.1125
248	323.4825
249	323.955
250	322.31
251	320.4025
252	148.5175
253	68.6825
254	68.6825
255	68.4725
256	68.4025
257	68.5775
258	68.595
259	68.5775
260	68.6125
261	68.42
262	68.6475
263	68.6125
264	68.42
265	68.5775
266	68.6475
267	68.49
268	68.595
269	68.4025
270	68.6825
271	68.385
272	68.56
273	68.6825
274	68.7525
275	68.56
276	68.3675
277	68.63
278	68.6475
279	68.595
280	68.595
281	68.6125
282	68.7525
283	68.6475
284	68.455
285	68.525
286	68.6125
287	68.56
288	68.6825
289	68.525
290	68.49
291	68.4025
292	68.595
293	68.595
294	68.6125
295	68.56
296	68.6825
297	68.3675
298	68.56
299	68.7
300	68.525
301	256.0213
302	237.1837
303	236.0343
304	231.4464
305	227.6299
306	226.1967
307	224.5422
308	223.1478
309	221.7717
310	220.0585
311	350.2991
312	525.463
313	488.7536
314	476.9437
315	470.7543
316	466.7357
317	465.11
318	465.3725
319	462.8215
320	319.8775
321	153.2425
322	68.6125
323	68.6475
324	68.5075
325	68.6125
326	68.42
327	68.455
328	68.595
329	68.6125
330	68.4725
331	68.6125
332	68.4025
333	68.595
334	68.42
335	68.77
336	68.4725
337	68.6475
338	68.4725
339	68.49
340	68.455
341	68.3325
342	68.49
343	68.3325
344	68.42
345	68.56
346	68.56
347	68.4375
348	68.595
349	68.455
350	68.42
351	68.3675
352	68.6125
353	68.6825
354	68.5775
355	68.525
356	68.5775
357	68.3325
358	68.6825
359	68.595
360	348.455
361	348.525
362	348.49
363	348.455
364	348.525
365	348.455
366	348.595
367	348.56
368	348.525
369	348.525
370	348.6125
371	348.3675
372	348.6825
373	348.35
374	348.6475
375	348.525
376	348.56
377	348.6125
378	348.6125
379	348.5775
380	568.22
381	641.37
382	614.7175
383	608.47
384	596.675
385	602.1
386	603.0275
387	602.135
388	600.56
389	759.2515
390	518.9836
391	499.1175
392	511.6039
393	508.31
394	505.9191
395	504.4547
396	503.0078
397	501.9626
398	501.087
399	499.31
400	498.264
401	496.382
402	1366.382
403	1363.3977
