Heat demand in Ws
878144
876359
856726
783547
678242
497972
453246
482054
487816
526226
652982
973711
964108
939141
929539
910333
885366
856558
848876
846956
850797
858479
894969
925698
944903
942982
921857
843115
729803
535829
545402
580067
587000
633221
785749
1171690
1160135
1130091
1118536
1095426
1065383
1030717
1035339
1014540
1009918
1019162
1060761
1093115
1106981
1100048
1067694
977564
873568
642465
752350
747162
739379
767916
918386
1432060
1362013
1201166
1201166
1240081
1203760
1172629
1162251
1138902
1133714
1159657
1190789
1227109
1242675
1234892
1198572
1097394
980650
721218
627524
644484
654176
705056
852852
1233243
1221128
1153288
1177517
1158134
1124213
1080602
1085447
1068487
1073333
1083025
1129059
1146019
1160557
1153288
1119368
1024876
915846
673559
592824
608846
618002
666069
805692
1165048
1153604
1089515
1112404
1094093
1062048
1020848
1011692
1009403
1013981
1023137
1066626
1103248
1126137
1123848
1098670
1004826
869781
638602
510791
543256
549750
593037
735885
1097335
1086513
1058376
1047554
1025911
997774
965308
956651
954487
958815
967473
1008596
1043226
1064869
1062705
999938
950158
818131
601694
565016
580287
589013
634825
767899
1110399
1099491
1038408
1060224
1042771
1005685
972962
964236
962055
966418
975144
1016593
1051497
1073313
1071131
1047134
957692
828981
608647
320371
340733
344806
371956
461551
688254
681466
688254
670606
632596
609519
589156
578296
570151
570151
585084
617664
648886
677394
696399
690969
629881
534856
393676
268970
295153
279682
305865
411787
611729
624821
603398
587926
554603
534370
516518
506997
499857
499857
512948
541511
568884
593877
610539
605779
552222
468913
345139
251646
276142
261667
286163
385263
572327
584575
564532
550057
518880
499951
483249
474341
467660
467660
479908
506632
532242
555625
571213
566759
516653
438710
310660
705382
724446
776192
806150
964112
1503361
1429827
1260972
1260972
1228290
1162926
1231013
1220119
1195608
1190161
1201055
1250078
1288206
1304547
1296377
1258248
1152032
1029476
852450
760367
755123
747257
776099
928172
1447319
1376526
1213965
1213965
1182502
1119575
1185124
1174636
1151038
1145794
1156282
1203477
1240185
1255917
1287380
1211343
1109087
991099
731526
527181
560688
567390
612066
759498
1137013
1125844
1063297
1085635
1067765
1029790
996283
987347
985114
989581
998517
1040959
1076700
1099038
1063297
1032024
944905
844383
621001
577805
593421
602345
649194
785279
1135532
1124377
1061912
1084221
1066374
1028448
994985
986061
983830
988292
997216
1039603
1075297
1097607
1095376
1070836
979368
847745
622423
442321
470434
476057
513542
637242
950240
940869
916504
907133
888390
864025
835911
828415
787181
787181
807798
852780
895887
935246
961486
899636
822792
712212
522913
414543
440891
446161
481292
597223
890566
881783
858948
850165
832600
809765
783417
748286
737747
737747
757069
799225
846652
864217
862461
843139
771121
667485
490075
479947
510452
516553
557226
691449
1031072
1020904
994466
984298
963961
937523
907018
898884
896850
900917
909052
947692
980230
1000567
998533
976163
892782
772796
567395
436651
464405
469955
506960
629074
938060
928809
904756
895505
877003
852950
825197
817796
777091
777091
797444
841849
884404
923259
949162
941761
812246
703083
516211
331796
352885
357103
385221
478011
712799
705770
687493
680463
666404
631256
610167
601732
584861
563772
566584
583455
672028
701552
721235
715611
652345
553931
407716
291510
319887
303119
331496
446294
662992
677181
653963
624296
601078
579151
559803
549484
541745
517237
519817
535295
616557
643644
661702
656543
598499
508208
374062
298292
331289
335248
361646
456677
678416
662578
645419
652019
615062
592624
572826
562267
554348
554348
568866
600543
630901
658618
666537
683696
654658
520031
382764
189036
207437
196564
214965
289408
429930
439131
424075
413202
389781
375562
366361
357997
347959
335413
337086
347123
364688
393963
422402
433276
414874
342104
242568
293203
321745
304880
333422
448887
666843
681114
657762
640896
604570
582515
563054
552676
544891
544891
559162
590299
620138
647383
665546
660357
601975
511160
376235
445463
494739
500653
540074
670165
999334
989479
963855
954000
934289
908665
879099
871214
869243
873186
881070
918520
950057
969768
967797
946115
865301
749008
549930
536247
550740
559021
602501
728798
1053859
1043507
985534
1006239
981393
954477
923421
915139
869589
869589
892364
942055
989675
1018661
1016591
993816
908927
786771
577656
444246
472482
478129
515777
662604
958141
948729
896022
914846
892257
867786
816961
801902
790608
790608
811314
856491
899787
939317
965671
903551
826373
715312
525189
412544
438765
444009
478971
594343
886270
877530
854805
846065
828584
805859
779638
744677
734188
734188
753417
795371
835576
872286
896759
839072
767402
664266
487711
432335
459814
465309
501948
622855
928787
919627
895812
886652
868333
844518
817039
809711
807880
811543
789560
833526
875661
914131
899476
879325
804216
696132
511107
403929
429603
434738
468969
581932
867764
859206
836956
828398
811282
768493
742819
756512
754800
718858
737685
778762
818128
842090
840379
821551
751377
674357
496354
332673
365057
345921
378305
509313
756610
772802
746306
727170
685954
660930
638850
627073
618241
618241
634433
669762
709506
724226
722754
706562
646210
559361
410689
483029
513730
519870
560804
695889
1037693
1027459
1000852
990618
970151
943543
912842
904655
902609
906702
914889
953777
986525
1006992
1004945
982431
898515
777758
571038
409967
436025
441236
475979
590631
880735
872049
849466
840780
823409
800826
774769
740026
729603
729603
748711
790403
830357
866838
891158
884209
806037
684437
484665
479173
509629
515720
556328
690334
1029410
1019258
992863
982711
962407
936012
905556
897435
895404
899465
907587
946164
978650
998954
996924
974590
891343
771550
566480
486853
517797
523985
565244
701398
1045908
1035593
1008775
998460
977831
951013
920069
911817
909754
913880
922132
961328
994335
1014964
1012901
990209
905628
783915
575559
484562
515360
521520
597490
722737
1045094
1034827
977337
997869
981443
952698
915740
907527
905474
862356
884942
956805
989656
1010189
1008135
985550
901368
780227
572851
355554
378153
382672
412804
512239
763838
756305
736720
729187
714121
694535
653857
641805
632765
632765
649338
685496
720147
751785
772878
766851
699055
593594
436909
331962
364277
373090
402467
508225
744711
737366
718271
710927
696238
659517
637484
625733
616920
616920
633078
668330
702114
732960
753524
747648
681550
578730
425969
318875
349916
358381
386600
479723
715352
708297
689955
682900
668790
633517
612352
601065
592599
592599
608120
641982
674434
704064
723818
718174
654681
555914
409176
258618
283793
268917
294092
395937
588184
600772
580174
565298
533256
513803
496638
487483
480617
480617
493205
520669
498927
538978
577885
592762
567586
450865
331855
201369
220971
209388
228990
308290
457981
467782
451744
440160
415212
400065
386700
381354
370661
357296
359078
369770
388482
419667
449962
461545
441942
364424
261958
222476
216490
207511
229459
342194
527757
523766
505808
492839
464905
447945
432980
424999
419013
419013
429987
453931
476877
497827
511794
507804
462909
393074
289318
314040
344610
326546
357116
480787
714233
729518
704506
686442
647534
623911
603068
591952
583614
583614
598899
632249
664209
693389
712843
707285
644755
528032
387687
502192
534111
540495
583053
723497
1078861
1068222
1040559
1029919
1008640
980976
949057
940546
938418
942674
951185
991616
1025663
1046942
1044814
1021407
934162
808614
593693
490099
503345
510914
550651
666080
963167
953706
900722
915860
896937
872338
821247
806108
794755
794755
815570
860984
904507
944244
970736
908291
830708
719064
527944
327490
348305
326103
380222
480134
713263
728527
703549
685509
657756
623064
602249
591148
582822
582822
598086
631390
663307
692448
711875
706324
643879
546742
402425
244734
268558
254481
278304
374682
556608
568520
549028
534951
504629
486220
469977
461314
454816
454816
466728
492718
472143
510044
546862
560940
537116
442904
314040
220913
242418
229711
251216
338212
502431
513184
495589
482881
474084
438894
424232
416412
406637
391975
393930
405659
467242
487769
501454
497544
453557
385132
283473
211925
232555
220364
240994
324451
481989
492303
475424
463234
436978
432289
410722
399469
393843
376026
377902
389154
408846
441667
473549
485739
465110
383528
275690
170463
165877
158997
175814
262192
404372
401314
387555
397492
370738
352392
334811
327167
317994
306528
308057
317229
333282
360036
386026
395964
379147
312643
224736
217214
211370
202603
224033
334101
515275
511379
493846
481183
472417
437351
422740
414947
409103
409103
419818
443195
465598
486053
499690
495794
451962
383778
282476
355500
394826
369658
404264
544262
808528
789652
769202
777067
733023
706282
682687
670103
660665
660665
677968
715720
751899
784933
806955
800663
690552
597744
438870
382111
406398
411256
443638
550500
820892
812796
791748
783652
767461
746413
702696
689743
680029
680029
697839
736698
773938
807939
830607
824130
751270
615264
451733
313856
333804
337794
364392
452165
674258
667609
650320
643671
619733
597124
577176
566537
558557
558557
535949
551908
635691
663619
682238
676918
617073
523980
385671
265646
291505
276225
302084
406697
604168
617097
595940
580659
547747
527765
510134
500730
493678
493678
506608
534818
561852
586536
602992
598291
545397
463117
340873
328691
360687
341780
373776
494490
737372
730100
711193
718465
677743
653018
631202
619567
610841
610841
626839
661744
695195
725737
746099
740281
674834
573027
421771
281946
309392
293174
320620
431651
641239
654962
632506
616288
581357
560149
541435
531455
523970
523970
537693
567634
596328
622526
639992
635001
578862
491534
361789
465858
517391
523575
564802
700849
1045089
1034783
1007986
997679
977066
950269
919349
911104
909042
913165
921410
960575
993556
1014170
1012108
989434
904920
783302
573047
543135
557814
566202
610240
738160
1067396
1056911
998194
1014970
994000
966738
935283
926894
924797
928991
937380
954156
1010776
1031747
1029650
1006582
920603
796878
585076
475677
505911
511957
552269
685297
1021899
1011821
985619
975541
955385
929182
898949
890886
888871
892902
900964
939260
971510
991665
1033992
1025930
935229
794138
584518
338074
370983
351537
384447
517582
768893
785348
758422
738975
697090
671660
649221
637254
628278
628278
668668
697090
721024
735983
734487
718033
656701
568442
417356
271639
288905
292358
295811
398251
591621
604283
583564
568601
536373
516805
499540
490332
483426
483426
463859
477671
501842
542128
581262
596225
534071
453500
333794
299707
328882
311643
340818
458844
681635
696223
672352
655113
617981
595436
575544
564935
556978
556978
571566
603393
633894
661743
680309
675005
582175
503933
369993
486853
517797
523985
565244
701398
1045908
1035593
1008775
998460
977831
951013
920069
911817
909754
913880
922132
961328
994335
1014964
1012901
990209
905628
783915
575559
501456
533329
539703
582199
722437
1077282
1066657
1039035
1028411
1007163
979540
947668
939168
937044
941293
949793
990164
1024161
1045409
1043284
1019911
932794
807430
592824
389570
414330
419282
452297
561244
836914
828661
807201
798948
782441
741173
716412
703206
693302
693302
711460
751077
789043
823708
846819
840216
765933
650383
460550
281596
299495
303074
326938
405690
604955
598989
583477
589443
556034
535749
517851
510692
496373
478475
480862
495180
520237
562000
602569
618080
553647
470123
346030
167221
183499
173880
190158
256011
380316
371438
375137
365518
344801
341101
324083
331482
302625
298186
284867
289307
303365
329262
373657
383276
366998
302625
217535
149380
145361
139332
154069
229764
344312
351680
367087
348331
324885
308809
293402
286703
278665
268617
269956
277995
292062
315507
338283
346991
332254
273976
196941
154194
150046
143822
159034
239243
355407
363013
350567
359556
335355
318760
302857
309771
287645
277273
278656
286953
301474
325675
349184
358173
342961
282805
203288
104713
101896
97670
108000
161061
248400
284557
257322
244174
227739
216470
211774
210365
192052
189235
180783
183600
192522
208957
223044
235252
232904
192052
138052
73929
71940
68956
76250
113711
175374
200901
181673
170733
167418
156478
149516
148521
135592
133603
127635
129624
135923
147527
157472
166092
164434
135592
97467
99966
97276
93241
103104
153759
230414
235345
245655
233104
217414
206655
202173
200828
183345
180655
172586
175276
183793
199483
212931
232207
222345
183345
131793
151043
167976
159171
174072
234354
348145
355595
343403
334598
328502
312247
296668
303441
277026
272962
260770
264834
277703
319020
342049
350854
335953
277026
196424
247166
271227
257009
281070
371843
554484
549015
554484
540266
509644
504176
479021
468085
454961
438556
440744
453867
476834
515112
561046
556671
507457
430901
317160
227171
249285
236217
258331
347792
516663
527720
509626
496559
468414
463388
440269
430217
418155
403077
405088
417150
438259
473440
515658
511637
466404
396041
291502
296029
324846
307818
336635
453212
673269
687678
664100
647072
610396
588128
568480
558001
550142
550142
564551
595987
626114
653621
671959
666720
607776
516086
379860
307789
337751
320046
350008
471217
700016
714997
690483
672778
634645
611493
591064
580169
571998
571998
586979
619664
650988
679588
698654
693207
631921
536588
379970
273141
303355
306981
310607
410920
621214
634508
612754
597042
563202
542656
524527
514858
502772
507607
520901
501564
526944
603085
620005
615171
560785
476183
350490
308499
338530
320784
350815
472304
692075
685250
692075
674330
636109
612903
592427
581507
573317
573317
588332
621093
652489
681155
700266
694806
633379
537826
395862
299849
329038
311790
340979
459061
681957
696552
672670
655422
618273
595718
575816
565202
557241
557241
571836
603678
634194
662056
680631
675324
615619
522746
384762
368723
387471
396846
428093
531211
792129
784317
764006
756194
728071
701510
678075
665576
656201
656201
673387
710885
746820
779630
801503
795253
685887
593706
435905
464908
494457
500367
539766
669783
998764
988915
963305
953456
917996
884507
854958
870718
868748
872688
880567
917996
949516
969215
967245
945576
864808
748581
549616
439008
466911
472491
509695
654791
946843
933821
909639
900338
881736
857553
807328
792446
781285
781285
801747
846392
896617
915219
913359
892897
816629
706877
518996
336995
358414
362698
391257
485501
733964
716828
723968
705405
665422
641147
619728
608305
599737
599737
615444
649715
682558
712545
732536
726824
662567
562610
398397
377561
401559
406358
438355
543944
811116
803117
782319
774320
758322
718326
694328
681530
671931
671931
689529
727925
764721
798318
820715
767921
742323
630335
463952
294421
313134
316877
341828
424166
632506
654962
632506
616288
581357
560149
541435
533950
518980
500266
502761
517732
596328
622526
639992
635001
578862
491534
361789
253281
277937
263367
288023
387766
576046
588374
568201
553632
522252
516648
490872
479665
466216
449405
451647
465095
488630
559235
574925
570442
520010
441560
325006
244195
267966
253920
277691
373856
555382
567268
547818
533772
503517
485149
468941
460297
449492
433284
435445
448411
471102
508920
554301
549979
501356
425721
313348
247302
271375
257150
281224
378612
562447
574484
554787
540562
509923
491321
479284
466153
459587
459587
471624
497886
477095
515394
561353
556976
507734
431137
317334
188916
207306
196439
214829
289225
429657
438852
423806
412939
389534
385354
366128
357769
347738
335200
336871
346902
364456
393713
422134
433001
414611
341887
245757
86618
84288
80792
89337
133229
205476
235385
212856
201980
196154
183336
175179
174014
158865
156535
149543
151874
159254
172849
184501
194600
192658
158865
114197
69933
68051
65229
72128
107565
165895
190042
171853
161504
158368
148020
141434
145511
134221
137984
124500
122932
131712
139552
158368
162445
155546
128263
92199
156959
152736
146402
161886
241422
372339
369523
356854
366004
341369
316030
308288
301249
292803
282245
283653
292099
306880
331515
355446
364596
349111
287876
206933
120426
117186
112325
124206
185229
285674
327256
295934
280813
261912
248952
236531
241932
224651
216550
217630
224111
235451
254352
272713
279733
267853
220871
158768
195039
189792
181920
201162
299993
449553
459174
443431
432061
407571
392703
379584
374336
363841
350721
352470
362966
381333
411944
441681
445180
405822
344599
253639
208377
228662
191781
236960
319020
473920
484063
467466
455480
447182
413989
400159
392782
387250
387250
397392
382640
402003
460090
472998
469310
427819
363278
271075
115450
112344
107685
119074
177576
273871
313735
283708
269212
251092
238667
226759
221582
211746
208639
199320
202427
212263
230383
245915
268176
256787
211746
152208
187475
208493
197564
216059
290881
432118
441366
426233
415304
391765
377473
364862
359818
349730
337119
323668
328712
344686
395968
424552
435481
416986
343845
247165
101310
111173
105345
115207
155104
230414
235345
227276
233104
217414
211586
202173
200828
183345
180655
177966
175724
183793
199483
212931
224586
221000
187380
138517
87633
85275
81738
90384
134789
207882
238141
215349
204345
198451
185483
177230
176051
160726
158368
151294
153652
161119
174873
186662
196879
194914
160726
115534
133911
148924
141117
154328
207773
308656
315262
304453
296646
291242
276830
263019
269024
245604
242001
231192
234795
246205
267222
285237
311058
297847
245604
176547
90881
88436
84768
104737
141008
209474
246967
223330
209882
205806
192357
183799
182577
166683
164237
156902
159347
167090
181354
193580
204176
202138
166683
119816
130487
145116
137509
150382
202460
300765
307201
296669
304275
283795
269752
263900
262145
239324
235813
225281
228792
239909
260390
295498
303105
290232
239324
172033
128427
124971
119788
132458
197535
304653
348998
315596
299470
279314
271827
259733
258005
235545
232089
221723
239000
251094
271251
290832
298318
267220
226906
167012
183438
201295
190743
208600
280839
417200
426128
411518
400967
393661
374181
355513
347396
337656
325481
327104
336844
353889
382298
409895
420447
402590
331974
238632
83380
81136
77771
96092
128248
197793
226584
204897
194428
181342
172368
168629
167507
152925
164516
148438
146569
157038
165264
177603
187324
184333
156290
109927
285315
313089
320664
345913
429235
640065
633752
617341
623653
588304
566842
547906
540331
530231
530231
508769
574417
603454
629965
647639
642590
585779
497407
366112
267307
293328
277952
303973
409240
607945
620956
599666
584290
551172
531065
518055
503861
496765
496765
476658
538162
565366
590204
606763
602032
548807
466013
343004
171391
188075
178216
194900
262394
389800
398142
384491
374633
367807
349607
332164
324580
315480
305621
291971
314722
330647
357190
382975
392833
376149
310172
222959
125289
121918
116862
129222
192710
297211
340473
307886
292155
272491
259006
253388
251703
233724
225296
226420
233162
244961
264625
283727
291031
278671
229791
165180
112729
109696
105146
116267
173390
267415
306339
277020
262865
245173
233040
227985
226469
206754
203721
194622
197655
207259
224952
240117
261854
250733
206754
148620
92295
102642
97262
106367
143202
212734
250811
226806
213148
209009
195351
186660
185418
169277
166794
159344
161827
169691
184177
196593
207354
204043
173002
121681
99281
96610
92603
99281
165616
235514
269795
251541
229281
224829
210137
200788
199452
182089
179418
179418
184760
194110
209692
224829
230616
220822
182089
130890
104951
116717
110599
120953
162839
241906
247083
257907
244730
228257
216962
212256
210844
192489
189665
181194
184018
192960
209432
223551
235788
232022
196725
145426
38356
37324
35776
39560
58997
90989
104233
97181
88581
86173
82045
79809
79809
73617
75681
68285
67425
72241
76025
78261
85313
84797
71897
53149
28047
27671
26043
27922
46578
69366
75501
70743
64482
62730
59725
58097
58097
53589
55092
49708
49082
52588
55342
56970
62103
60225
54591
41194
47484
46848
44092
47272
78857
117437
127824
119769
104506
106202
100055
95603
94967
86700
85428
81613
82884
86912
94331
100691
106202
104506
88608
65502
49360
48032
46039
50909
75921
117091
134134
125059
113992
111778
104474
99826
102703
94735
97391
87873
86767
92964
97834
100711
109786
109122
92522
68395
85399
84255
79299
85018
141824
211211
229892
215404
196342
192529
179948
171942
170798
155930
153642
146780
158217
166223
179567
192529
197486
189098
155930
112086
134007
130402
124993
138214
206119
317892
364163
329309
312483
291451
277029
263207
257198
249987
240973
231358
249386
262005
283038
303469
311281
298061
245780
174270
210908
231439
219308
239838
322895
479677
489942
473144
461012
434882
419017
405019
399420
388221
374223
376089
387288
406885
439548
471278
483410
433016
367690
270635
169467
185964
176216
192713
259450
385425
393673
380176
389924
363679
345683
328436
320938
311939
300692
302191
311190
326936
353181
378676
388424
371928
306690
220457
29590
29325
27600
29590
49361
73510
80012
74970
65416
66478
63293
61568
61568
56791
58384
52678
52015
55730
58649
60374
65814
63824
57853
43655
33409
34622
33679
30041
50114
74632
81233
73824
66415
67492
64259
62508
60352
57658
59275
53482
52808
56580
59544
61295
66819
64798
58736
41627
71803
70841
66674
71482
119244
177584
193291
181110
165082
161877
151299
144567
143606
133348
129181
123411
125334
131425
142644
152261
160595
158992
131104
94241
88658
86272
82694
91441
147896
210314
239734
224626
204748
200772
183279
174135
170159
165389
160220
153064
155449
163003
176918
188845
205941
197194
162606
116885
146704
142757
136836
151309
225648
348011
398667
360510
342090
319065
303276
288145
281567
273672
263804
265120
273014
286829
309855
332222
340774
326301
269067
193413
177065
172301
165155
182623
272347
420034
481173
435120
412888
385097
356513
347779
339838
333486
318400
319988
329516
346191
373981
400978
411300
368423
312842
230264
119548
131186
124309
135947
183025
271893
277712
289878
275067
256553
243857
238568
236981
216351
213177
203655
206829
216880
235394
251263
265016
260785
221111
163453
97998
95361
91406
101074
150733
232471
266309
240821
228516
213135
202588
192481
196875
179737
177100
169190
171826
180176
195557
208741
220166
217969
179737
129199
52831
51410
49278
54490
81261
125327
142858
133855
122010
118693
111823
106847
106137
96897
104241
94054
92870
99503
104715
107795
118693
116798
99029
73206
45267
44661
42034
46480
69315
106903
121858
114178
104074
102053
96395
93768
93768
86493
88918
80228
79218
84876
89322
91949
101245
99628
84472
62444
60619
59807
56289
62243
92823
143159
163996
152901
139370
136664
127733
122050
121238
110684
109060
107437
106083
113661
120426
128545
135581
134228
110684
79563
69988
68105
65280
72185
107649
166025
190191
171988
161631
158492
148135
141545
140603
128363
126480
120831
122714
128677
139662
149077
157237
154726
128363
92271
63477
61769
59207
65469
97635
150580
172498
155988
146595
143748
134355
128377
127523
116422
125246
113006
111583
116706
125815
135209
142609
140332
118984
87957
33235
32790
30861
33087
55194
82198
89468
81308
73147
74334
70032
66916
68845
63503
65284
58904
58162
62316
65580
67509
74334
73147
62020
45847
63119
62274
58611
62837
104823
156107
169915
159207
145118
142300
133001
127084
126238
115249
113558
108486
110177
115531
125393
133846
141173
139764
115249
82844
86551
84223
80729
89268
133126
205317
235202
212691
201824
188239
183194
175043
173879
158742
156413
149427
151756
159130
172714
184358
194449
192509
158742
119930
64814
63946
60184
64525
99246
153065
175345
158563
150461
140334
136572
130496
129628
118343
116607
111399
113135
118633
128760
137440
144963
142649
120947
89409
77163
76129
71651
79229
118155
182228
207719
194629
177405
173960
162593
150881
154325
140891
138824
132623
134690
141235
153292
163626
178439
170860
140891
101276
108416
105499
101123
111819
166756
257184
294619
266421
252808
235792
229472
212942
208080
198843
195926
195926
190092
211970
216345
245515
251836
241140
198843
142934
187119
182085
174533
192993
287811
443884
508494
425423
414515
391020
376756
364169
359135
349065
336479
338157
348226
401089
395216
423745
434653
389342
330605
243339
142142
155979
147803
161640
217616
323280
330198
318877
327053
305040
289945
275479
269190
257240
253466
242145
245919
257869
279882
317619
325795
310072
257240
184911
122659
119359
114409
126510
188664
290972
333325
301423
286022
266770
253569
240918
235418
224967
221667
221667
228267
239818
259070
277771
284922
272821
224967
161712
97773
95143
91197
100842
150387
231938
265698
240268
227992
212646
206946
197739
196424
179324
176693
168801
171432
179763
195108
208262
227115
217469
179324
128903
114509
111428
106807
118104
176128
271638
311177
281395
267017
249045
236721
224910
230045
210019
206938
206938
213100
223883
241856
259314
265990
254693
210019
150967
123200
119885
114913
127067
189496
292255
334795
302752
287283
267946
254687
241980
247505
225959
222644
212700
216014
240875
260212
278996
286178
274023
225959
162425
129923
126427
121184
134001
199837
308203
353064
319273
302959
282568
268585
255185
249359
242367
233628
234793
241785
254020
274411
294220
301794
288977
238289
171289
54344
52881
50688
56050
83587
128914
147678
133544
125502
123065
115023
109906
109175
99671
107225
96746
95528
102351
107713
110881
122090
120141
101864
75301
25061
24726
23271
24949
41620
61982
67464
61311
55157
56052
53367
51913
51913
47885
49228
44417
43857
46990
49451
50906
55493
53815
48780
36809
22292
23101
22472
21393
34427
46921
39460
49258
44314
45033
42876
41707
41707
38471
39550
35685
35236
37752
39730
40898
44584
43235
39191
27775
33669
32763
31404
34726
51787
83644
91042
85304
74434
75642
72018
70055
70055
64620
66432
59940
59185
63412
66734
68697
74887
72622
65828
46653
44098
43508
40949
43902
67526
104143
119302
111230
101387
99418
93906
91347
91347
84260
86622
78157
77172
82685
87606
93512
98631
97056
82291
57879
45329
44110
42280
46752
69722
112612
122572
114848
100212
101838
96960
94317
94317
87000
89439
80698
79682
85374
89845
96553
101838
100212
83138
59761
46509
45258
43381
47969
71537
110329
125763
117838
102821
104490
99484
96773
96773
89265
91767
82799
81756
87596
92184
99067
104490
102821
87179
64446
37550
37047
34868
38556
57499
92870
101084
94714
86332
83985
79962
77783
77783
71748
73760
66551
65713
70407
74095
76274
83147
80633
70072
51799
70854
69905
65793
70538
117668
175237
191685
178716
162901
159737
149299
142657
141708
129372
127474
121780
123678
129688
140759
150248
163850
156891
129372
92996
131243
127711
122415
135362
201866
311333
356650
322516
306037
285438
271313
257777
251892
240710
237178
237178
244241
256600
277199
297209
304860
291912
240710
173028
103450
100667
96491
119223
160510
245404
281124
254218
241229
224992
213858
203189
207828
189736
186952
178602
181385
190199
206436
220353
232414
228703
189736
136387
80191
78034
74797
82709
123344
190230
217919
197062
185196
181599
169733
162181
161102
147078
144920
138447
140605
147437
160023
170811
180161
177284
150314
111117
119989
116239
111418
123203
183732
283366
324612
293543
278545
259797
246941
234620
229264
222836
214801
215872
222300
233549
252297
270510
277474
265689
219086
157485
53807
52359
50187
55496
82761
133672
145495
136326
124262
121849
113887
108820
108096
98686
97238
92895
94584
98927
107372
114610
120884
118954
100857
74557
33174
32729
30804
33026
55092
82046
89303
83675
76270
74197
70642
68717
68717
63386
65163
58795
58054
62201
65459
67384
73456
71235
64570
45762
27577
27207
25607
27453
45797
68203
74235
69557
60693
61678
58723
57123
57123
52691
54168
48875
48259
51706
54415
56015
61062
59216
53676
40503
23565
24420
19764
21189
35347
49600
41713
52070
46844
47604
45324
44089
44089
40668
41808
37722
37247
39908
41998
43233
47129
45704
41428
31261
22642
23463
22824
21729
34967
47657
40079
50030
45009
45739
43548
42362
42362
39075
40170
36245
35788
38344
40353
41540
45283
43914
39805
30037
35097
36371
35380
33682
54202
78402
62127
79959
69769
70902
67505
65665
65665
60571
62269
56183
55476
58023
62976
67222
70902
69769
59155
43730
69645
68712
64670
69334
115660
172246
187481
175666
160120
157011
146751
140222
139289
127164
125298
125298
129029
135558
138356
147684
155768
153280
129962
96072
69808
67627
64822
71678
106894
164860
188856
170781
162055
157380
147096
140551
139616
127462
125593
119983
121853
127774
138682
148031
156134
153640
130267
96298
