0;0.84371;0.79762;0.75400;0.73409;0.68000;0.61538
1;0.15629;0.14484;0.18923;0.18182;0.17600;0.20513
2;0.00000;0.05754;0.04367;0.06136;0.12000;0.10256
3;0.00000;0.00000;0.01310;0.02045;0.00800;0.05128
4;0.00000;0.00000;0.00000;0.00227;0.00800;0.00000
5;0.00000;0.00000;0.00000;0.00000;0.00800;0.02564
6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
