1;0;0.97647;0.02353;0.00000;0.00000;0.00000;0.00000;0.00000
1;1;0.18182;0.81818;0.00000;0.00000;0.00000;0.00000;0.00000
1;2;0.26667;0.13333;0.53333;0.06667;0.00000;0.00000;0.00000
1;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
1;4;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
1;5;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000
1;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;1;0.09091;0.86364;0.04545;0.00000;0.00000;0.00000;0.00000
2;2;0.00000;0.25000;0.75000;0.00000;0.00000;0.00000;0.00000
2;3;0.00000;0.00000;0.33333;0.66667;0.00000;0.00000;0.00000
2;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;5;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000
2;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;1;0.38095;0.61905;0.00000;0.00000;0.00000;0.00000;0.00000
3;2;0.00000;0.25000;0.75000;0.00000;0.00000;0.00000;0.00000
3;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
3;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;5;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000
3;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;0;0.99010;0.00990;0.00000;0.00000;0.00000;0.00000;0.00000
4;1;0.20000;0.80000;0.00000;0.00000;0.00000;0.00000;0.00000
4;2;0.00000;0.16667;0.83333;0.00000;0.00000;0.00000;0.00000
4;3;0.00000;0.00000;0.50000;0.50000;0.00000;0.00000;0.00000
4;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;5;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000
4;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
5;0;0.99029;0.00971;0.00000;0.00000;0.00000;0.00000;0.00000
5;1;0.35714;0.64286;0.00000;0.00000;0.00000;0.00000;0.00000
5;2;0.16667;0.33333;0.50000;0.00000;0.00000;0.00000;0.00000
5;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
5;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
5;5;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
5;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
6;0;0.97222;0.01852;0.00926;0.00000;0.00000;0.00000;0.00000
6;1;0.50000;0.50000;0.00000;0.00000;0.00000;0.00000;0.00000
6;2;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000
6;3;0.00000;0.00000;0.50000;0.50000;0.00000;0.00000;0.00000
6;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
6;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
6;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
7;0;0.98198;0.01802;0.00000;0.00000;0.00000;0.00000;0.00000
7;1;0.25000;0.75000;0.00000;0.00000;0.00000;0.00000;0.00000
7;2;0.20000;0.20000;0.60000;0.00000;0.00000;0.00000;0.00000
7;3;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000
7;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
7;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
7;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;1;0.22222;0.77778;0.00000;0.00000;0.00000;0.00000;0.00000
8;2;0.00000;0.25000;0.75000;0.00000;0.00000;0.00000;0.00000
8;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;0;0.99123;0.00877;0.00000;0.00000;0.00000;0.00000;0.00000
9;1;0.37500;0.62500;0.00000;0.00000;0.00000;0.00000;0.00000
9;2;0.00000;0.33333;0.66667;0.00000;0.00000;0.00000;0.00000
9;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;1;0.28571;0.71429;0.00000;0.00000;0.00000;0.00000;0.00000
10;2;0.50000;0.00000;0.50000;0.00000;0.00000;0.00000;0.00000
10;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;0;0.99160;0.00840;0.00000;0.00000;0.00000;0.00000;0.00000
11;1;0.40000;0.60000;0.00000;0.00000;0.00000;0.00000;0.00000
11;2;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000
11;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;0;0.97500;0.02500;0.00000;0.00000;0.00000;0.00000;0.00000
12;1;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;2;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
12;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;1;0.37500;0.62500;0.00000;0.00000;0.00000;0.00000;0.00000
13;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
13;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
14;0;0.99167;0.00833;0.00000;0.00000;0.00000;0.00000;0.00000
14;1;0.20000;0.80000;0.00000;0.00000;0.00000;0.00000;0.00000
14;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
14;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
14;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
14;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
14;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;1;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
15;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;1;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
16;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;0;0.98333;0.01667;0.00000;0.00000;0.00000;0.00000;0.00000
17;1;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
17;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
18;0;0.99153;0.00847;0.00000;0.00000;0.00000;0.00000;0.00000
18;1;0.28571;0.71429;0.00000;0.00000;0.00000;0.00000;0.00000
18;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
18;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
18;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
18;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
18;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
19;0;0.97479;0.02521;0.00000;0.00000;0.00000;0.00000;0.00000
19;1;0.16667;0.83333;0.00000;0.00000;0.00000;0.00000;0.00000
19;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
19;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
19;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
19;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
19;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
20;0;0.98291;0.01709;0.00000;0.00000;0.00000;0.00000;0.00000
20;1;0.25000;0.75000;0.00000;0.00000;0.00000;0.00000;0.00000
20;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
20;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
20;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
20;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
20;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;1;0.37500;0.62500;0.00000;0.00000;0.00000;0.00000;0.00000
21;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
21;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
22;0;0.99167;0.00833;0.00000;0.00000;0.00000;0.00000;0.00000
22;1;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000
22;2;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
22;3;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
22;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
