1;0;0.97333;0.01667;0.01000;0.00000;0.00000;0.00000;0.00000
1;1;0.23913;0.72826;0.03261;0.00000;0.00000;0.00000;0.00000
1;2;0.12195;0.31707;0.51220;0.04878;0.00000;0.00000;0.00000
1;3;0.14286;0.28571;0.00000;0.57143;0.00000;0.00000;0.00000
1;4;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000
1;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;0;0.98438;0.01250;0.00313;0.00000;0.00000;0.00000;0.00000
2;1;0.12644;0.85057;0.02299;0.00000;0.00000;0.00000;0.00000
2;2;0.03704;0.29630;0.62963;0.03704;0.00000;0.00000;0.00000
2;3;0.00000;0.16667;0.16667;0.66667;0.00000;0.00000;0.00000
2;4;0.00000;0.00000;0.00000;0.25000;0.75000;0.00000;0.00000
2;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;0;0.99388;0.00612;0.00000;0.00000;0.00000;0.00000;0.00000
3;1;0.20690;0.77011;0.02299;0.00000;0.00000;0.00000;0.00000
3;2;0.14286;0.09524;0.76190;0.00000;0.00000;0.00000;0.00000
3;3;0.00000;0.00000;0.33333;0.50000;0.16667;0.00000;0.00000
3;4;0.00000;0.00000;0.00000;0.33333;0.66667;0.00000;0.00000
3;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;0;0.99711;0.00289;0.00000;0.00000;0.00000;0.00000;0.00000
4;1;0.14085;0.85915;0.00000;0.00000;0.00000;0.00000;0.00000
4;2;0.00000;0.35000;0.65000;0.00000;0.00000;0.00000;0.00000
4;3;0.00000;0.00000;0.25000;0.75000;0.00000;0.00000;0.00000
4;4;0.00000;0.00000;0.00000;0.33333;0.66667;0.00000;0.00000
4;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
5;0;0.98592;0.01408;0.00000;0.00000;0.00000;0.00000;0.00000
5;1;0.15942;0.81159;0.02899;0.00000;0.00000;0.00000;0.00000
5;2;0.07143;0.21429;0.64286;0.07143;0.00000;0.00000;0.00000
5;3;0.00000;0.00000;0.75000;0.25000;0.00000;0.00000;0.00000
5;4;0.00000;0.00000;0.00000;0.50000;0.50000;0.00000;0.00000
5;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
5;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
6;0;0.99171;0.00829;0.00000;0.00000;0.00000;0.00000;0.00000
6;1;0.51563;0.48438;0.00000;0.00000;0.00000;0.00000;0.00000
6;2;0.21429;0.21429;0.57143;0.00000;0.00000;0.00000;0.00000
6;3;0.00000;0.00000;0.33333;0.33333;0.33333;0.00000;0.00000
6;4;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
6;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
6;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
7;0;0.98734;0.01013;0.00253;0.00000;0.00000;0.00000;0.00000
7;1;0.16216;0.83784;0.00000;0.00000;0.00000;0.00000;0.00000
7;2;0.00000;0.11111;0.88889;0.00000;0.00000;0.00000;0.00000
7;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
7;4;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
7;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
7;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;0;0.98990;0.01010;0.00000;0.00000;0.00000;0.00000;0.00000
8;1;0.11111;0.86111;0.02778;0.00000;0.00000;0.00000;0.00000
8;2;0.11111;0.11111;0.77778;0.00000;0.00000;0.00000;0.00000
8;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
8;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
8;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;0;0.99748;0.00252;0.00000;0.00000;0.00000;0.00000;0.00000
9;1;0.11111;0.86111;0.02778;0.00000;0.00000;0.00000;0.00000
9;2;0.00000;0.12500;0.87500;0.00000;0.00000;0.00000;0.00000
9;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
9;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
9;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;0;0.99250;0.00750;0.00000;0.00000;0.00000;0.00000;0.00000
10;1;0.21212;0.78788;0.00000;0.00000;0.00000;0.00000;0.00000
10;2;0.00000;0.37500;0.62500;0.00000;0.00000;0.00000;0.00000
10;3;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000
10;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
10;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;0;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;1;0.21875;0.78125;0.00000;0.00000;0.00000;0.00000;0.00000
11;2;0.00000;0.00000;1.00000;0.00000;0.00000;0.00000;0.00000
11;3;0.00000;0.33333;0.66667;0.00000;0.00000;0.00000;0.00000
11;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
11;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
