1;0;0.98069;0.01931;0.00000;0.00000;0.00000;0.00000;0.00000
1;1;0.24615;0.74615;0.00769;0.00000;0.00000;0.00000;0.00000
1;2;0.10000;0.23333;0.63333;0.03333;0.00000;0.00000;0.00000
1;3;0.00000;0.11111;0.44444;0.44444;0.00000;0.00000;0.00000
1;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
1;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;0;0.99816;0.00184;0.00000;0.00000;0.00000;0.00000;0.00000
2;1;0.17391;0.81739;0.00870;0.00000;0.00000;0.00000;0.00000
2;2;0.00000;0.29167;0.70833;0.00000;0.00000;0.00000;0.00000
2;3;0.00000;0.00000;0.20000;0.80000;0.00000;0.00000;0.00000
2;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
2;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;0;0.99110;0.00890;0.00000;0.00000;0.00000;0.00000;0.00000
3;1;0.18627;0.79412;0.01961;0.00000;0.00000;0.00000;0.00000
3;2;0.10526;0.21053;0.68421;0.00000;0.00000;0.00000;0.00000
3;3;0.00000;0.00000;0.25000;0.75000;0.00000;0.00000;0.00000
3;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
3;6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;0;0.99135;0.00865;0.00000;0.00000;0.00000;0.00000;0.00000
4;1;0.14444;0.85556;0.00000;0.00000;0.00000;0.00000;0.00000
4;2;0.12500;0.25000;0.62500;0.00000;0.00000;0.00000;0.00000
4;3;0.00000;0.00000;0.66667;0.33333;0.00000;0.00000;0.00000
4;4;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
4;5;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
