0;0.82892;0.76766;0.67634;0.67568;0.54688;0.66667
1;0.17108;0.16119;0.21045;0.20721;0.25000;0.13889
2;0.00000;0.07114;0.09434;0.09234;0.10938;0.11111
3;0.00000;0.00000;0.01887;0.01577;0.07813;0.02778
4;0.00000;0.00000;0.00000;0.00901;0.00000;0.05556
5;0.00000;0.00000;0.00000;0.00000;0.01563;0.00000
6;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
